OriginalSort	Year-text	Year	title	consul	Unique	Ruler ID	wikipedia link	notes	
1521	407	407	Prior	Honorius Augustus VII	n		https://en.wikipedia.org/wiki/Honorius_(emperor)		
3184	407	407	Posterior	Theodosius Augustus II	n				
1522	408	408	Prior	Anicius Auchenius Bassus	x		https://en.wikipedia.org/wiki/Anicius_Auchenius_Bassus_(consul_408)		
3185	408	408	Posterior	Philippus	x				
1523	409	409	Prior	Honorius Augustus VIII	n		https://en.wikipedia.org/wiki/Honorius_(emperor)		
3186	409	409	Posterior	Theodosius Augustus III	n				
3187	409	409	Posterior	Gaul: Fl. Claudius Constantinus Augustus	x				
1525	410	410	Prior	Varanes (under Honorius and Theodosius II)	x		https://en.wikipedia.org/wiki/Varanes_(consul_410)		
1526	410	410	Prior	Tertullus (under Priscus Attalus)	x				
3188	410	410	Posterior	Varanes (under Honorius and Theodosius II)	x				
3189	410	410	Posterior	Tertullus (under Priscus Attalus)	x				
1527	411	411	Prior	Theodosius Augustus IV	n		https://en.wikipedia.org/wiki/Theodosius_II		
3190	411	411	Posterior	Theodosius Augustus IV	n				
1528	412	412	Prior	Honorius Augustus IX	n		https://en.wikipedia.org/wiki/Honorius_(emperor)		
3191	412	412	Posterior	Theodosius Augustus V	n				
1529	413	413	Prior	Heraclianus	x		https://en.wikipedia.org/wiki/Heraclianus		
3192	413	413	Posterior	Lucius	x				
1530	414	414	Prior	Constantius	x		https://en.wikipedia.org/wiki/Constantius_III		
3193	414	414	Posterior	Constans	x				
1531	415	415	Prior	Honorius Augustus X	n		https://en.wikipedia.org/wiki/Honorius_(emperor)		
3194	415	415	Posterior	Theodosius Augustus VI	n				
1532	416	416	Prior	Theodosius Augustus VII	n		https://en.wikipedia.org/wiki/Theodosius_II		
3195	416	416	Posterior	Junius Quartus Palladius	x				
1533	417	417	Prior	Honorius Augustus XI	n		https://en.wikipedia.org/wiki/Honorius_(emperor)		
3196	417	417	Posterior	Constantius II	n				
1534	418	418	Prior	Honorius Augustus XII	n		https://en.wikipedia.org/wiki/Honorius_(emperor)		
3197	418	418	Posterior	Theodosius Augustus VIII	n				
1535	419	419	Prior	Monaxius	x		https://en.wikipedia.org/wiki/Monaxius		
3198	419	419	Posterior	Plinta	x				
1536	420	420	Prior	Theodosius Augustus IX	n		https://en.wikipedia.org/wiki/Theodosius_II		
3199	420	420	Posterior	Constantius III	n				
1537	421	421	Prior	Agricola (western)	x		https://en.wikipedia.org/wiki/Agricola_(consul_421)		
3200	421	421	Posterior	Eustathius (eastern)	x				
1538	422	422	Prior	Honorius Augustus XIII	n		https://en.wikipedia.org/wiki/Honorius_(emperor)		
3201	422	422	Posterior	Theodosius Augustus X	n				
1539	423	423	Prior	Avitus Marinianus (western)	x		https://en.wikipedia.org/wiki/Avitus_Marinianus		
3202	423	423	Posterior	Asclepiodotus (eastern)	x				
1540	424	424	Prior	Castinus (West only)	x		https://en.wikipedia.org/wiki/Castinus		
3203	424	424	Posterior	Victor (East only)	x				
1541	425	425	Prior	West: Johannes Augustus	x		https://en.wikipedia.org/wiki/Joannes		
1542	425	425	Prior	East: Theodosius Augustus XI	xp		https://en.wikipedia.org/wiki/Valentinian_III		
3205	425	425	Posterior	Placidus Valentinianus Caesar	n		https://en.wikipedia.org/wiki/Valentinian_III		
1543	426	426	Prior	Theodosius Augustus XII	n		https://en.wikipedia.org/wiki/Theodosius_II		
3206	426	426	Posterior	Placidus Valentinianus Augustus II	n		https://en.wikipedia.org/wiki/Valentinian_III		
1544	427	427	Prior	Hierius	x		https://en.wikipedia.org/wiki/Hierius_(consul)		
3207	427	427	Posterior	Ardabur	x				
1545	428	428	Prior	Felix	x		https://en.wikipedia.org/wiki/Felix_(consul_428)		
3208	428	428	Posterior	Taurus	x				
1546	429	429	Prior	Florentius	x		https://en.wikipedia.org/wiki/Florentius_(consul_429)		
3209	429	429	Posterior	Dionysius	x				
1547	430	430	Prior	Theodosius Augustus XIII	n		https://en.wikipedia.org/wiki/Theodosius_II		
3210	430	430	Posterior	Placidus Valentinianus Augustus III	n				
1548	431	431	Prior	Anicius Auchenius Bassus (western)	x		https://en.wikipedia.org/wiki/Anicius_Auchenius_Bassus_(consul_431)		
3211	431	431	Posterior	Antiochus (eastern)	x				
1549	432	432	Prior	Aetius (western)	x		https://en.wikipedia.org/wiki/Flavius_Aetius		
3212	432	432	Posterior	Valerius (eastern)	x				
1550	433	433	Prior	Theodosius Augustus XIV	n		https://en.wikipedia.org/wiki/Theodosius_II		
3213	433	433	Posterior	Petronius Maximus	x				
1551	434	434	Prior	Ardabur Aspar (western)	x		https://en.wikipedia.org/wiki/Aspar		
3214	434	434	Posterior	Areobindus (eastern)	x				
1552	435	435	Prior	Theodosius Augustus XV	n		https://en.wikipedia.org/wiki/Theodosius_II		
3215	435	435	Posterior	Placidus Valentinianus Augustus IV	n				
1553	436	436	Prior	Anthemius Isidorus	x		https://en.wikipedia.org/wiki/Anthemius_Isidorus		
3216	436	436	Posterior	Senator	x				
1554	437	437	Prior	Aetius II	n		https://en.wikipedia.org/wiki/Flavius_Aetius		
3217	437	437	Posterior	Sigisvultus	x				
1555	438	438	Prior	Theodosius Augustus XVI	n		https://en.wikipedia.org/wiki/Theodosius_II		
3218	438	438	Posterior	Anicius Acilius Glabrio Faustus	x				
1556	439	439	Prior	Theodosius Augustus XVII	n		https://en.wikipedia.org/wiki/Theodosius_II		
3219	439	439	Posterior	Festus	x				
1557	440	440	Prior	Placidus Valentinianus Augustus V	n		https://en.wikipedia.org/wiki/Valentinian_III		
3220	440	440	Posterior	Anatolius	x				
1558	441	441	Prior	Taurus Seleucus Cyrus	x		https://en.wikipedia.org/wiki/Cyrus_of_Panopolis		
1559	442	442	Prior	Dioscorus (western)	x				
3222	442	442	Posterior	Eudoxius (eastern)	x				
1560	443	443	Prior	Petronius Maximus II	n		https://en.wikipedia.org/wiki/Petronius_Maximus		
3223	443	443	Posterior	Paterius	x				
1561	444	444	Prior	Theodosius Augustus XVIII	n		https://en.wikipedia.org/wiki/Theodosius_II		
3224	444	444	Posterior	Caecina Decius Aginatius Albinus	x				
1562	445	445	Prior	Placidus Valentinianus Augustus VI	n		https://en.wikipedia.org/wiki/Valentinian_III		
3225	445	445	Posterior	Nomus	x				
1563	446	446	Prior	Aetius III	n		https://en.wikipedia.org/wiki/Flavius_Aetius		
3226	446	446	Posterior	Q. Aurelius Symmachus	x				
1564	447	447	Prior	Calepius (western)	x				
3227	447	447	Posterior	Ardabur (eastern)	x				
1565	448	448	Prior	Rufius Praetextatus Postumianus (western)	x				
3228	448	448	Posterior	Zeno (eastern)	x				
1566	449	449	Prior	Astyrius (western)	x		https://en.wikipedia.org/wiki/Astyrius		
3229	449	449	Posterior	Florentius Romanus Protogenes (eastern)	x				
1567	450	450	Prior	Placidus Valentinianus Augustus VII	n		https://en.wikipedia.org/wiki/Valentinian_III		
3230	450	450	Posterior	Gennadius Avienus	x				
1568	451	451	Prior	Marcianus Augustus (East only)	x		https://en.wikipedia.org/wiki/Marcian		
3231	451	451	Posterior	Valerius Faltonius Adelfius (West only)	x				
1569	452	452	Prior	Bassus Herculanus (West only)	x		https://en.wikipedia.org/wiki/Bassus_Herculanus		
3232	452	452	Posterior	Sporacius (East only)	x				
1570	453	453	Prior	Opilio (western)	x				
3233	453	453	Posterior	Joannes Vincomalus (East only)	x				
1571	454	454	Prior	Aetius	x				
3234	454	454	Posterior	Studius	x				
1572	455	455	Prior	Placidus Valentinianus Augustus VIII	n		https://en.wikipedia.org/wiki/Valentinian_III		
3235	455	455	Posterior	Procopius Anthemius	x				
1573	456	456	Prior	West: Eparchius Avitus Augustus	x		https://en.wikipedia.org/wiki/Avitus		
1574	456	456	Prior	East: Varanes	x				
3236	456	456	Posterior	West: Eparchius Avitus Augustus	x				
3237	456	456	Posterior	Johannes	x				
1575	457	457	Prior	Constantinus	x		https://en.wikipedia.org/wiki/Constantinus_(consul_457)		
3238	457	457	Posterior	Rufus	x				
1576	458	458	Prior	Leo Augustus	xp		https://en.wikipedia.org/wiki/Leo_I_(emperor)		
3239	458	458	Posterior	Julius Valerius Majorianus Augustus (West only)	x				
1577	459	459	Prior	Ricimer (West only)	x		https://en.wikipedia.org/wiki/Ricimer		
3240	459	459	Posterior	Patricius (East only)	x				
1578	460	460	Prior	Magnus (western)	x		https://en.wikipedia.org/wiki/Magnus_(consul_460)		
3241	460	460	Posterior	Apollonius (eastern)	x				
1579	461	461	Prior	Severinus (western)	x		https://en.wikipedia.org/wiki/Severinus_(consul_461)		
3242	461	461	Posterior	Dagalaifus (eastern)	x				
1580	462	462	Prior	Leo Augustus II (East only)	n		https://en.wikipedia.org/wiki/Leo_I_(emperor)		
3243	462	462	Posterior	Libius Severus Augustus (West only)	x				
1581	463	463	Prior	Caecina Decius Basilius (West only)	x		https://en.wikipedia.org/wiki/Caecina_Decius_Basilius		
3244	463	463	Posterior	Antoninus Messala Vivianus (East only)	x				
1582	464	464	Prior	Rusticius	x				
3245	464	464	Posterior	Anicius Olybrius	x				
1583	465	465	Prior	Hermenericus (western)	x				
3246	465	465	Posterior	Basiliscus (eastern)	xp		https://en.wikipedia.org/wiki/Basiliscus		
1584	466	466	Prior	Leo Augustus III	n		https://en.wikipedia.org/wiki/Leo_I_(emperor)		
3247	466	466	Posterior	Tatianus (?)	x				
1585	467	467	Prior	Pusaeus	x		https://en.wikipedia.org/wiki/Pusaeus		
3248	467	467	Posterior	Johannes	x		https://en.wikipedia.org/wiki/Iohannes_(consul_467)		
1586	468	468	Prior	Procopius Anthemius Augustus II	n		https://en.wikipedia.org/wiki/Anthemius		
1587	469	469	Prior	Marcianus (western)	x		https://en.wikipedia.org/wiki/Marcianus_(son_of_Anthemius)		
3250	469	469	Posterior	Zeno (eastern)	x		https://en.wikipedia.org/wiki/Zeno_(emperor)		
