rulerID	row	name	reign	sheet_birthdeath	born	died	source	status
2314	2287	A. Bucius Lappius Maximus	86–95					NO-DATE on wikidata
2315	2288	Ser. Cornelius Dolabella Petronianus	86–86					NO-DATE on wikidata
2316	2289	Q. Vibius Secundus	86–86					NO-DATE on wikidata
2317	2290	Ti. Julius Candidus Marius Celsus	86–105			109	wikidata	OK died only
2318	2291	C. Octavius Tidius Tossianus L. Javolenus Priscus	86–86		60	120	wikidata	OK
2319	2292	C. Calpurnius Piso Crassus Frugi Licinianus	87–87					NO-DATE on wikidata
2320	2293	C. Bellicus Natalis P. Gavidius Tebanianus	87–87					NO-URL no title match
2321	2294	C. Cilnius Proculus	87–87					NO-DATE on wikidata
2322	2295	L. Volusius Saturninus						NO-DATE on wikidata
2323	2296	C. Ducenius Proculus	87–87					NO-URL no title match
2324	2297	L. Neratius Priscus	87–87					NO-DATE on wikidata
2325	2298	D. Plotius Grypus	88–88					NO-DATE on wikidata
2326	2299	Q. Ninnius Hasta	88–114					NO-URL no title match
2327	2300	M. Otacilius Catulus	88–88					NO-URL no title match
2328	2301	L. Minicius Rufus	88–88					NO-DATE on wikidata
2329	2302	(L. Scribonius?) Libo (Rupilius?) Frugi	88–88			101	wikidata	OK died only
2330	2303	Sex. Julius Sparsus	88–88					NO-DATE on wikidata
2331	2304	T. Aurelius Fulvus	85–89					NO-DATE on wikidata
2332	2305	P. Sallustius Blaesus	89–89					NO-DATE on wikidata
2333	2306	A. Vicirius Proculus	89–89		16	96	wikidata	OK
2334	2307	M. Asinius Atratinus	89–89					NO-DATE on wikidata
2335	2308	M. Peducaeus Saenianus	89–89					NO-URL no title match
2336	2309	M. Laberius Maximus	89–103					NO-DATE on wikidata
2337	2310	L. Cornelius Pusio Annius Messalla	90–90					NO-DATE on wikidata
2338	2311	L. Antistius Rusticus	90–90		48		wikidata	OK born only
2339	2312	Q. Accaeus Rufus	90–90					NO-URL no title match
2340	2313	P. Baebius Italicus	90–90					NO-QID
2341	2314	L. Albius Pullaienus Pollio	90–90					NO-URL no title match
2342	2315	M. Tullius Cerialis	90–90					NO-URL no title match
2343	2316	Ser. Julius Servianus	90–90		46	136	wikidata	OK
2344	2317	C. Caristanius Fronto	90–90					NO-DATE on wikidata
2345	2318	C. Aquilius Proculus	90–90					NO-URL no title match
2346	2319	Cn. Pinarius Aemilius Cicatricula Pompeius Longinus	90–90			106	wikidata	OK died only
2347	2320	Cn. Pompeius Catullinus	90–90					NO-DATE on wikidata
2348	2321	M. Acilius Glabrio				95	wikidata	OK died only
2349	2322	Cn. Minicius Faustinus	91–91					NO-URL no title match
2350	2323	Q. Valerius Vegetus	91–91					NO-URL no title match
2352	2324	P. Valerius Marinus	91–91					NO-URL no title match
2353	2325	P. Metilius Sabinus Nepos	91–103			118	wikidata	OK died only
2354	2326	L. Venuleius Montanus Apronianus	92–92					NO-DATE on wikidata
2355	2327	L. Stertinius Avitus	92–92					NO-DATE on wikidata
2356	2328	C. Julius Silanus	92–92					NO-DATE on wikidata
2358	2329	Ti. Julius Celsus Polemaeanus	92–92		45	120	wikidata	OK
2359	2330	Q. Junius Arulenus Rusticus	92–92		35	93	wikidata	OK
2360	2331	Sex. Pompeius Collega	93–93					NO-DATE on wikidata
2361	2332	T. Avidius Quietus	93–111					MISMATCH died 107 before reign end 111
2362	2333	C. Cornelius Rarus Sextius Na(so?)	93–93					NO-DATE on wikidata
2363	2334	Q. Peducaeus Priscinus	93–93					NO-DATE on wikidata
2364	2335	Sex. Lusianus Proculus	93–93					NO-URL no title match
2365	2336	(? Tuccius Ceria)lis	93–93					NO-DATE on wikidata
2366	2337	L. Nonius Calpurnius Asprenas Torquatus	94–128					NO-DATE on wikidata
2367	2338	M. Lollius Paullinus D. Valerius Asiaticus Saturninus	94–125		60		wikidata	OK born only
2368	2339	L. Silius Decianus	94–94					NO-URL no title match
2369	2340	T. Sextius Magius Lateranus	94–197					NO-DATE on wikidata
2370	2341	C. Antius A. Julius Quadratus	94–105					NO-DATE on wikidata
2371	2342	T. Pomponius Bassus	94–94					NO-DATE on wikidata
2372	2343	L. Neratius Marcellus	95–129					NO-DATE on wikidata
2373	2344	Q. Pomponius Rufus	95–95					NO-DATE on wikidata
2374	2345	T. Flavius Clemens	95–95		50	95	wikidata	OK
2375	2346	P. Ducenius Verus	95–95					NO-URL no title match
2376	2347	L. Baebius Tullus	95–95					NO-DATE on wikidata
2377	2348	C. Manlius Valens	96–96		6	96	wikidata	OK
2378	2349	Q. Fabius Postuminus	96–96					NO-DATE on wikidata
2379	2350	Ti. Catius Caesius Fronto	96–96			109	wikidata	OK died only
2380	2351	C. Antistius Vetus						NO-DATE on wikidata
2381	2352	T. Prifernius Paetus	96–96					NO-URL no title match
2382	2353	M. Calpurnius (...)cus	96–96					NO-URL no title match
2383	2354	M. Annius Verus	97–126		57		wikidata	OK born only
2384	2355	L. Domitius Apollinaris	97–97					NO-DATE on wikidata
2385	2356	L. Pomponius Maternus	97–97					NO-URL no title match
2386	2357	P. Cornelius Tacitus	97–97		55	120	wikidata	OK
2387	2358	(C.?) Calpurnius Piso	97–97					NO-DATE on wikidata
2388	2359	L. Neratius Priscus	97–97					NO-DATE on wikidata
2389	2360	Sex. Hermentidius Campanus	97–97					NO-DATE on wikidata
2390	2361	Q. Glitius Atilius Agricola	97–103					NO-DATE on wikidata
2391	2362	(?) M. Ostorius Scapula	97–97					NO-URL no title match
2392	2363	C. Pomponius Pius						NO-QID
2393	2364	A. Vicirius Martialis	98–98					NO-DATE on wikidata
2394	2365	C. Pomponius Rufus Acilius [Pri]scus Coelius Sparsus	98–98					NO-DATE on wikidata
2395	2366	Q. Fulvius Gillo Bittius Proculus	98–98			119	wikidata	OK died only
2396	2367	L. Maecius Postumus	98–98					NO-DATE on wikidata
2397	2368	Cn. Pompeius Ferox Licinianus	98–98					NO-DATE on wikidata
2398	2369	P. Julius Lupus	98–98					NO-DATE on wikidata
3359	2370	Sex. Julius Frontinus	98–100		30	103	wikidata	OK
3371	2371	Cn. Domitius Afer Curvius Tullus	98–98					NO-DATE on wikidata
3372	2372	T. Vestricius Spurinna	98–98		25	101	wikidata	OK
2399	2373	A. Cornelius Palma Frontonianus	99–109			117	wikidata	OK died only
2400	2374	P. Sulpicius Lucretius Barba	99–99					NO-URL no title match
2401	2375	Q. Fabius Barbarus Valerius Magnus Julianus	99–99					NO-URL no title match
2402	2376	Ti. Julius Ferox	99–99					NO-URL no title match
2403	2377	Q. Sosius Senecio	99–107					NO-DATE on wikidata
2404	2378	Senecio Memmius Afer	99–99					NO-DATE on wikidata
2405	2379	A. Caecilius Faustinus	99–99					NO-DATE on wikidata
2406	2380	M. Marcius Macer	100–100					NO-DATE on wikidata
2407	2381	L. Herennius Saturninus	100–100					NO-DATE on wikidata
2408	2382	Q. Acutius Nerva	100–100					NO-DATE on wikidata
2409	2383	C. Plinius Caecilius Secundus	100–100		61	113	wikidata	OK
2410	2384	L. Roscius Aelianus Maecius Celer	100–100					NO-DATE on wikidata
2411	2385	C. Cilnius Proculus	100–100					NO-QID
2412	2386	Pomponius Mamilianus	100–100					NO-DATE on wikidata
2413	2387	L. Fabius Tuscus	100–100					NO-DATE on wikidata
2414	2388	C. Julius Cornutus Tertullus	100–100		45	117	wikidata	OK
2415	2389	Ti. Claudius Sacerdos Julianus	100–100					NO-DATE on wikidata
2416	2390	Sex. Attius Suburanus Aemilianus	101–104					NO-DATE on wikidata
2417	2391	C. Sertorius Brocchus Q. Servaeus Innocens	101–101					NO-URL no title match
2418	2392	[...]us Proculus	101–101					NO-URL no title match
2419	2393	L. Arruntius Stella	101–101					NO-DATE on wikidata
2420	2394	M. Maecius Celer	101–101					NO-DATE on wikidata
2421	2395	ignotus	101–204					MISMATCH born 1869 after reign start 101
2422	2396	L. Julius Marinus Caecilius Simplex	101–101					NO-DATE on wikidata
2545	2397	Q. Articuleius Paetus	78–101					NO-DATE on wikidata
2423	2398	T. Didius Secundus	102–102					NO-URL no title match
2424	2399	L. Antonius Albus	102–102					NO-DATE on wikidata
2425	2400	L. Fabius Justus	102–102					NO-URL no title match
2426	2401	L. Publilius Celsus	102–113			118	wikidata	OK died only
2427	2402	M. Junius Homullus	102–102					NO-DATE on wikidata
3360	2403	L. Licinius Sura	102–107		40	108	wikidata	OK
3373	2404	L. Julius Ursus Servianus	102–134		46	136	wikidata	OK
2429	2405	[? M. Flavius Ap]er	103–103					NO-URL no title match
2430	2406	(A?)nnius Mela	103–103					NO-URL no title match
2431	2407	Q. Baebius Macer	103–103					NO-DATE on wikidata
2432	2408	C. Trebonius Proculus Mettius Modestus	103–103					NO-DATE on wikidata
2433	2409	P. Calpurnius Macer Caulius Rufus	103–103					NO-DATE on wikidata
2434	2410	Sex. Subrius Dexter Cornelius Priscus	104–104					NO-DATE on wikidata
2435	2411	M. Asinius Marcellus	104–104					NO-DATE on wikidata
2436	2412	Cn. C[---]ius Paullus Caesonianus	104–104					NO-URL no title match
2438	2413	C. Julius Quadratus Bassus	105–105		70	117	wikidata	OK
2439	2414	M. Vitorius Marcellus	105–105		60		wikidata	OK born only
2440	2415	Cn. Afranius Dexter	105–105					NO-URL no title match
2441	2416	Q. Caelius Honoratus	105–105					NO-URL no title match
2442	2417	C. Caecilius Strabo	105–105					NO-URL no title match
2443	2418	L. Ceionius Commodus						NO-DATE on wikidata
2444	2419	L. Minicius Natalis	106–106					NO-DATE on wikidata
2445	2420	Sex. Vettulenus Civica Cerialis	106–106					NO-DATE on wikidata
2446	2421	Q. Licinius Silvanus Granianus Quadronius Proculus	106–106					NO-URL no title match
2447	2422	Acilius Rufus	107–107					NO-DATE on wikidata
2448	2423	C. Minicius Fundanus	107–107					NO-DATE on wikidata
2449	2424	C. Julius Longinus	107–107					NO-URL no title match
2450	2425	C. Vettennius Severus	107–107					NO-URL no title match
2451	2426	C. Valerius Paullinus	107–107					NO-DATE on wikidata
2452	2427	Ap. Annius Trebonius Gallus	108–108					NO-DATE on wikidata
2454	2428	Q. Pompeius Falco	108–108					NO-DATE on wikidata
2455	2429	M. Appius Bradua	108–108					NO-DATE on wikidata
2456	2430	M. Trebatius Priscus	108–108					NO-URL no title match
2457	2431	M. Titius Lustricus Bruttianus	108–108					NO-DATE on wikidata
2458	2432	L. Annius Largus	109–147					NO-URL no title match
2459	2433	Cn. Antonius Fuscus	109–109					NO-URL no title match
2460	2434	C. Aburnius Valens	109–109					NO-URL no title match
2461	2435	P. Calvisius Tullus Ruso	109–109					NO-URL no title match
2462	2436	C. Julius Antiochus Epiphanes Philopappus	109–109		70	126	wikidata	OK
2463	2437	C. Julius Proculus	109–109			132	wikidata	OK died only
2464	2438	M. Peducaeus Priscinus	110–110					NO-DATE on wikidata
2465	2439	C. Avidius Nigrinus	110–110			118	wikidata	OK died only
2466	2440	L. Catilius Severus Julianus Claudius Reginus	110–120			140	wikidata	OK died only
2467	2441	A. Larcius Priscus	110–110					NO-DATE on wikidata
2468	2442	Ser. Cornelius Scipio Salvidienus Orfitus	110–110					NO-DATE on wikidata
2469	2443	Ti. Julius Aquila Polemaeanus	110–110					NO-URL no title match
2470	2444	C. Erucianus Silo	110–110					NO-URL no title match
2471	2445	Sex. Marcius Honoratus	110–110					NO-URL no title match
2472	2446	C. Calpurnius Piso						NO-DATE on wikidata
2473	2447	T. Avidius Quietus						NO-DATE on wikidata
2474	2448	L. Octavius Crassus	111–111					NO-URL no title match
2475	2449	M. Vettius Bolanus	111–111					NO-DATE on wikidata
2476	2450	L. Eggius Marullus	111–111					NO-URL no title match
2477	2451	P. Coelius Apollinaris	111–169					NO-URL no title match
2478	2452	[M.?] Licinius Ruso	112–112					NO-URL no title match
2479	2453	Cn. Pinarius Cornelius Severus	112–112					NO-DATE on wikidata
2480	2454	P. Stertinius Quartus	112–112					NO-QID
2481	2455	C. Claudius Severus	112–112					NO-DATE on wikidata
2482	2456	T. Sextius Cornelius Africanus	112–112					NO-URL no title match
2483	2457	L. Mummius Niger Q. Valerius Vegetus	112–112					NO-URL no title match
2484	2458	T. Julius Maximus Manlianus Brocchus Servilianus	112–112					NO-DATE on wikidata
2485	2459	T. Settidius Firmus	112–112					NO-URL no title match
2486	2460	Ser. Cornelius Dolabella Metilianus Pompeius Marcellus	113–113					NO-DATE on wikidata
2487	2461	L. Stertinius Noricus	113–113					NO-DATE on wikidata
2488	2462	Cn. Cornelius Urbicus	113–113					NO-URL no title match
2489	2463	C. Clodius Crispinus	113–113					NO-URL no title match
2490	2464	L. Fadius Rufinus	113–113					NO-URL no title match
2491	2465	T. Sempronius Rufus	113–113					NO-URL no title match
2492	2466	Q. Ninnius Hasta						NO-DATE on wikidata
2493	2467	C. Clodius Nummus	114–114					NO-DATE on wikidata
2494	2468	L. Hedius Rufus Lollianus Avitus	114–144					NO-DATE on wikidata
2495	2469	P. Manilius Vopiscus Vicinillianus	114–114					NO-DATE on wikidata
2496	2470	L. Caesennius Sospes	114–114					NO-URL no title match
2497	2471	M. Messius Rusticus	114–114					NO-URL no title match
2498	2472	L. Vipstanus Messalla	115–115		75		wikidata	OK born only
2499	2473	L. Julius Frugi	115–115					NO-URL no title match
2500	2474	M. Pompeius Macrinus Neos Theophanes	115–115					NO-DATE on wikidata
2501	2475	M. Pedo Vergilianus	115–115			115	wikidata	OK died only
2502	2476	T. Statilius Maximus Severus Hadrianus	115–115					NO-URL no title match
2503	2477	P. Juventius Celsus T. Aufidius Hoenius Severianus	115–129		67	130	wikidata	OK
2504	2478	T. Vibius Varus	115–134					NO-DATE on wikidata
2505	2479	L. Fundanius Lamia Aelianus	116–116					NO-DATE on wikidata
2506	2480	Ti. Julius Secundus	116–116					NO-URL no title match
2507	2481	D. Terentius Gentianus	116–116					NO-DATE on wikidata
2508	2482	L. Statius Aquila	116–116					NO-URL no title match
2509	2483	Sex. Carminius Vetus	116–150					NO-URL no title match
2510	2484	M. Egnatius Marcellinus	116–116					NO-DATE on wikidata
2511	2485	L. Co[...]	116–116					NO-URL no title match
2512	2486	C. Julius Alexander Berenicianus	116–116		75	150	wikidata	OK
2513	2487	Q. Aquilius Niger	117–117					NO-URL no title match
2514	2488	L. Cossonius Gallus	117–117					NO-DATE on wikidata
2515	2489	M. Rebilus Apronianus	117–117					NO-URL no title match
2516	2490	P. Afranius Flavianus	117–117					NO-DATE on wikidata
2517	2491	L. Pomponius Bassus	118–118					NO-QID
2518	2492	Cn. Pedanius Fuscus Salinator						NO-URL no title match
2519	2493	Bellicius Tebanianus	118–118					NO-DATE on wikidata
2520	2494	C. Ummidius Quadratus	118–118					NO-DATE on wikidata
2521	2495	T. Sabinius Barbarus	118–118					NO-DATE on wikidata
2522	2496	M. Paccius Silvanus Q. Coredius Gallus Gargilius Antiquus	119–119					NO-DATE on wikidata
2523	2497	C. Herennius Capella	119–119					NO-URL no title match
2524	2498	P. Dasumius Rusticus	119–119					NO-URL no title match
2525	2499	A. Platorius Nepos	119–119		85		wikidata	OK born only
2526	2500	Q. Vibius Gallus	119–119					NO-URL no title match
2527	2501	L. Coelius Rufus	119–119					NO-URL no title match
